condition,run_id,true_stage,q_hat,p_raw_E,p_raw_M,p_raw_L,p_fine_E,p_fine_M,p_fine_L,p_prior_E,p_prior_M,p_prior_L,p_raw_fine_E,p_raw_fine_M,p_raw_fine_L,p_raw_prior_E,p_raw_prior_M,p_raw_prior_L,p_mix_E,p_mix_M,p_mix_L,alpha_E,alpha_M,alpha_L,p_final_E,p_final_M,p_final_L,pred_A1,pred_A2,pred_A3,pred_A4,pred_A5,pred_A6
C6,244,late,0.71906686,0.008228413,0.006297513,0.9854741,0.0443934898422422,0.5399083801377431,0.4156981300190147,1.4433034422387562e-05,0.4302993362413645,0.5696862307232259,0.024552748614976,0.1457435903626275,0.8297036610213965,0.0134579842477045,0.1183413289802275,0.868200686771068,0.0167864135578859,0.1265620073949475,0.8566515790461666,1.023959015400082e-05,0.0017324063569309,0.9982573540517355,0.0125923700659535,0.0953546071354476,0.8920530227975988,late,late,late,late,late,late
C6,245,late,0.72204554,0.008030722,0.0059505515,0.98601866,0.0444044693510431,0.5346563894404454,0.4209391412075116,1.287260549354328e-05,0.4184446767072823,0.5815424506862422,0.0242931848298523,0.1439398810263774,0.8317669341427701,0.0131952858088447,0.1148869532760303,0.871917760914125,0.016524655515147,0.1236028316011344,0.8598725128827186,1.0048706030394806e-05,0.0016905546510307,0.9982993966417636,0.0123960038128684,0.0931247623636126,0.8944792338225189,late,late,late,late,late,late
C6,246,late,0.71653426,0.008661121,0.0064042225,0.9849347,0.0454036139636239,0.5364014128381401,0.4181949731972361,1.5904223081263208e-05,0.4405485730307632,0.559435522745164,0.0253847255356118,0.1450127245052456,0.8296025499581426,0.0140377986500023,0.1210495157139279,0.8649126856350696,0.0174418767156851,0.1282384783513232,0.8543196449319915,1.0666654525088834e-05,0.0017591642336329,0.9982301691106592,0.0130840742003957,0.096618649821905,0.8902972759766992,late,late,late,late,late,late
C6,247,late,0.7225299,0.008024071,0.0059070117,0.98606884,0.0446188353060094,0.5332448437774944,0.4221363209154963,1.2635007193624774e-05,0.4165379033510731,0.583449461640752,0.0243383918474499,0.1435248590426479,0.8321367491089021,0.0131868418350683,0.1143481240991017,0.8724650340648297,0.0165323068387828,0.1231011445821655,0.8603665485780515,1.0058019963314e-05,0.0016864361644288,0.9983035058144332,0.0124017446340784,0.0927474674777354,0.8948507878871861,late,late,late,late,late,late
C6,248,late,0.7220476,0.008148918,0.005887329,0.9859637,0.0452127929162171,0.5311091776270166,0.4236780294557663,1.2871572789144472e-05,0.4184364513019525,0.5815506771242762,0.0246562102719715,0.1429615164387484,0.83238227328828,0.0133562301466014,0.1147933353821763,0.8718504344702221,0.0167462241842124,0.1232437896991479,0.8600099861156396,1.0174052217107758e-05,0.0016790266547392,0.9983107992918686,0.0125622116512141,0.0928525989380498,0.894585189409736,late,late,late,late,late,late
C6,249,late,0.72345483,0.007977657,0.0057732505,0.986249,0.0447947664262366,0.5306987341227763,0.4245064994499872,1.2193155817799266e-05,0.4129130129611754,0.5870747938820273,0.0243213443823877,0.1426971701021056,0.8329814855145066,0.0131257018676515,0.1132507419233844,0.873623556207964,0.0164843946220723,0.1220846703770007,0.8614309349999268,1.0000050023788355e-05,0.0016595107498379,0.9983304891989652,0.0123657959790607,0.091978380470214,0.8956558235497252,late,late,late,late,late,late
C6,250,late,0.7191023,0.008359016,0.0062377974,0.9854032,0.0450578311804455,0.5364969877969181,0.4184451810216363,1.4413409029947473e-05,0.4301569097351035,0.5698286768548795,0.0248956665909854,0.1448049073610192,0.8302994260469954,0.0136348117286403,0.1182198868552159,0.8681453014151437,0.0170130681873438,0.1261953930069569,0.8567915388046993,1.037075871237808e-05,0.001721789954422,0.9982678392856862,0.0127623938301865,0.0950769922438274,0.8921606139249859,late,late,late,late,late,late
C6,251,late,0.72331786,0.007992028,0.005742981,0.9862649,0.0448075516220646,0.5303885515629206,0.4248038968140147,1.2257619073300752e-05,0.4134484441133862,0.5865392982665605,0.0243444899440805,0.1425760243022766,0.8330794857526429,0.0131456658071283,0.1133409957790525,0.8735133384128192,0.0165053130482139,0.1221115043360197,0.8613831826147663,1.0020950146515911e-05,0.0016658163359343,0.998324162712746,0.0123814900236976,0.0920000823360023,0.8956184276393,late,late,late,late,late,late
C6,252,late,0.7223205,0.008111293,0.0058343387,0.98605436,0.0451239277723658,0.5305865081568072,0.4242895640698268,1.2737192601392546e-05,0.4173615090644347,0.5826257537419823,0.0245838750003762,0.1427553764226194,0.8326607485760041,0.0133060775024893,0.1144491270186185,0.872244795477892,0.0166894167518554,0.1229410018398187,0.8603695814073258,1.0132676751104746e-05,0.0016713672664047,0.9983185000556696,0.0125195957330798,0.0926235931964693,0.8948568110694509,late,late,late,late,late,late
C6,253,late,0.7235841,0.0079718875,0.005692212,0.986336,0.0448414097317919,0.5292768373173437,0.4258817529498644,1.2132616278398956e-05,0.4124080751641486,0.5875797922185936,0.0243263576973082,0.1422252783197888,0.8334483639819028,0.0131190386689413,0.1130080884345665,0.8738728728954922,0.0164812343774514,0.1217732454001331,0.8617455202214153,9.993050449780937e-06,0.0016536368571392,0.9983363700912384,0.0123634240457015,0.0917433432643886,0.8958932326889099,late,late,late,late,late,late
C6,254,late,0.72088385,0.008140867,0.005980517,0.9858786,0.0447663029850336,0.5344662124864397,0.4207674845275267,1.346046589002937e-05,0.4230419302649062,0.5769446092682197,0.0245323301350113,0.1439339566765413,0.8315337131874472,0.0133441195260734,0.1160778861730644,0.870577994299862,0.0167005827087548,0.1244347073241074,0.8588647099661377,1.015529152510129e-05,0.001692896380801,0.9982969483264974,0.0125279758544479,0.093749254588285,0.8937227695562671,late,late,late,late,late,late
C6,255,late,0.7240962,0.007956093,0.0056535346,0.98639035,0.0448483257582274,0.5287011316282766,0.4264505426124961,1.1895713230908169e-05,0.4104122851410879,0.5895758191447028,0.0243072047480421,0.1420258152687914,0.8336669799821663,0.0130980974142693,0.1124536041152174,0.8744482984695131,0.0164608296144012,0.1213252674612896,0.8622139029233091,9.977782912453603e-06,0.0016495925519306,0.9983404296639848,0.0123481166565295,0.0914063487339538,0.8962455346085166,late,late,late,late,late,late
C6,256,late,0.7234667,0.007978831,0.0057223975,0.98629874,0.0448430559760339,0.5302089308228098,0.4249480132001564,1.2187589156264272e-05,0.4128666685876114,0.5871211438222527,0.0243357536137138,0.142501654092251,0.833162592293035,0.0131280368197047,0.1131660893257782,0.873705873853517,0.0164903518579075,0.12196675875572,0.8615428893853724,9.996009008113529e-06,0.0016536744951911,0.998336329494628,0.0123702628956832,0.0918884876905917,0.895741249412725,late,late,late,late,late,late
C6,257,late,0.7244208,0.007877604,0.00560675,0.98651564,0.0447567828103863,0.5283466009608565,0.4268966162277569,1.1747891813556975e-05,0.4091505755724468,0.5908376765347617,0.024178281328674,0.1418704891349962,0.8339512295353296,0.0129920228178175,0.1120714833707177,0.8749364938104646,0.0163479003710744,0.1210111851000012,0.8626409145279242,9.8979081979245e-06,0.0016392073455446,0.998350894745086,0.0122633997553558,0.091168190661391,0.8965684095822531,late,late,late,late,late,late
C6,258,late,0.7258857,0.007825863,0.0054268534,0.98674726,0.0450787408672937,0.5236935920618779,0.4312276670698285,1.110290722732556e-05,0.4034902562221869,0.5964986408696102,0.0241909344854662,0.1404473584003946,0.8353617071131391,0.0129240251003892,0.1103965247203639,0.8766794501782467,0.0163040979159123,0.1194117748243731,0.8642841272587144,9.849747130680396e-06,0.0016125775972457,0.9983775726544544,0.0122305358737174,0.089961975517595,0.8978074886076874,late,late,late,late,late,late
C6,259,late,0.72600853,0.0077952594,0.0054242173,0.9867806,0.0449249747762005,0.5239358806898115,0.4311391445329881,1.1050426682620582e-05,0.4030180988516206,0.5969708507207213,0.0241108069543293,0.1405044043466956,0.8353847886979751,0.0128823255427807,0.1102749580144156,0.8768427164418037,0.0162508699662453,0.1193437919140995,0.8644053381186552,9.812872505660576e-06,0.0016078884777303,0.998382298648595,0.0121906056928109,0.089909816055011,0.897899578251178,late,late,late,late,late,late
C6,260,late,0.726561,0.007790702,0.005382753,0.9868264,0.0449963503331039,0.5226437520581659,0.4323598976077301,1.0817398789009038e-05,0.400899476736357,0.5990897058638796,0.0241230380548134,0.140121171320326,0.8357557906238605,0.0128766543603865,0.1096851012426808,0.8774382443959327,0.0162505694687145,0.1188159222659743,0.864933508264311,9.80568150504835e-06,0.0015991904224371,0.9983910038948896,0.0121903785219127,0.0895117393050938,0.8982978821719935,late,late,late,late,late,late
C6,261,late,0.7272123,0.007733906,0.0053345454,0.9869315,0.0448941383740023,0.5218618298298858,0.4332440317951119,1.0548879065383462e-05,0.3984120544811793,0.601577396638782,0.0240206654751448,0.1398560799912798,0.8361232545325754,0.0127997686866342,0.1089936377637274,0.8782065935486383,0.0161660377231874,0.118252370431993,0.8655815918438194,9.746520532542662e-06,0.0015892814153441,0.998400972062956,0.0121269649225242,0.0890865981778345,0.8987864368986412,late,late,late,late,late,late
C6,262,late,0.72713685,0.00774525,0.0053312723,0.9869234,0.0449290969557885,0.5216059658763689,0.4334649371668427,1.0579651295758798e-05,0.3986996817362253,0.6012897386115054,0.0240449538724272,0.1397872504798983,0.8361677956466743,0.0128153245463124,0.1090606794448847,0.8781239960078027,0.0161842133441468,0.1182786507553888,0.8655371358994643,9.756001909722664e-06,0.0015884089160281,0.9984018350808946,0.012140599008588,0.0891060902955524,0.8987533106948595,late,late,late,late,late,late
C6,263,late,0.7276809,0.0077006253,0.005308473,0.98699087,0.0448242896330655,0.5213872391703778,0.4337884711955568,1.035973861288482e-05,0.396629179896935,0.6033604603634797,0.0239581061220835,0.1396997620211815,0.8363421318557349,0.0127546245458074,0.1085102497009282,0.8787351257522642,0.0161156690186903,0.1178671033970041,0.8660172275833053,9.70944659462291e-06,0.0015819003237083,0.99840839022853,0.0120891791256668,0.0887958026286839,0.8991150182446492,late,late,late,late,late,late
C6,264,late,0.72762245,0.0077263606,0.005308298,0.9869654,0.0449025861158903,0.521045357301986,0.4340520565811235,1.038315594502291e-05,0.3968513295563878,0.6031382872866945,0.0240128517855241,0.1396137994177493,0.8363733487957266,0.012789801003737,0.1085652923657076,0.8786449066295553,0.0161567162382731,0.1178798444813201,0.8659634392794068,9.733348809940356e-06,0.0015813141359658,0.9984089525140574,0.0121199705159078,0.0888052118949852,0.8990748175881069,late,late,late,late,late,late
C6,265,late,0.7283473,0.007706043,0.0052528,0.9870411,0.0449920110404041,0.5193697996432356,0.4356381893153602,1.0096499520005708e-05,0.3941037578662236,0.6058861456332849,0.0240082499903362,0.1391141340058667,0.8368776160027971,0.0127627717321575,0.1077976246116042,0.8794396036552382,0.0161364152096111,0.1171925774298828,0.8666710073595058,9.71365286709387e-06,0.0015707514667694,0.9984195348791974,0.0121047398204256,0.0882871209391082,0.8996081392394661,late,late,late,late,late,late
C6,266,late,0.7279494,0.0077633476,0.0052559804,0.9869806,0.045177891345524,0.5189421379679229,0.4358799706855531,1.0252888322214098e-05,0.3956103854035294,0.6043793617071762,0.0241329518807474,0.1390113303668959,0.8368557177513567,0.0128410414356588,0.1081783899573023,0.8789805686060389,0.0162286145691854,0.1174282720801803,0.8663431133496343,9.77147844138598e-06,0.0015731190187841,0.998417109501608,0.0121739037964999,0.0884644838148349,0.8993616123876651,late,late,late,late,late,late
C6,267,late,0.7278298,0.007783014,0.0052373763,0.9869796,0.0452955861279999,0.5184098170277832,0.4362945968432167,1.0300343134815346e-05,0.3960639053786174,0.6039257942772754,0.0241894904817462,0.1388508886412524,0.8369596208760014,0.0128681688984689,0.1082644103586667,0.8788674207418643,0.016264565373452,0.1174403538434424,0.8662950807821055,9.794917933833052e-06,0.0015736777190398,0.9984165273618596,0.012200872759573,0.0884736848123454,0.8993254424270815,late,late,late,late,late,late
C6,268,late,0.72427356,0.00810143,0.0053539416,0.98654455,0.0458342421334286,0.5181512600635357,0.4360144978020355,1.18147106742119e-05,0.4097224829300575,0.5902657023582901,0.0247552629028126,0.1389531816496028,0.8362915554465843,0.0132996562818476,0.1118459879216549,0.8748543557954973,0.0167363382681371,0.1199781460400392,0.8632855156908236,1.0114250074740052e-05,0.0016132989666066,0.998376586782148,0.012554782263622,0.0903869342716849,0.897058283463693,late,late,late,late,late,late
C6,269,late,0.7273109,0.007818367,0.0053075133,0.98687404,0.045338999470494,0.5199191698360524,0.4347418306924535,1.050880825585894e-05,0.3980364994980152,0.6019529916927556,0.0242475272781764,0.139330238488765,0.8364222342320584,0.0129154045387483,0.1088595707056317,0.8782250247546198,0.0163150413605767,0.1180007710405717,0.8656841875978515,9.842071997403927e-06,0.0015875750585683,0.9984025828682668,0.0122387415384324,0.0888974720450746,0.898863786415493,late,late,late,late,late,late
C6,270,late,0.72569853,0.007976524,0.0053777755,0.98664564,0.0456311883892647,0.5209182368111069,0.4334505747986284,1.118333364286455e-05,0.4042103522743304,0.5957784643910509,0.0245347409061232,0.1396807765488807,0.8357844825439961,0.0131297393873046,0.1105038047625516,0.8763664558491437,0.0165512398429502,0.1192568962984503,0.8641918638575994,9.99419753882084e-06,0.0016037874110667,0.9983862183902252,0.0124159284315978,0.0898436190766082,0.8977404524907939,late,late,late,late,late,late
C6,271,late,0.72657275,0.007877869,0.0053956215,0.9867265,0.0453002908196139,0.5220909718286846,0.4326087373507015,1.081249882523e-05,0.4008545341260051,0.5991346533741951,0.0243176066080941,0.1400008328595858,0.8356815605313199,0.0129952374391517,0.1096917245348127,0.8773130380250354,0.0163919481898344,0.1187844570322446,0.864823594776921,9.895126239980493e-06,0.0015984283871462,0.9983916764854454,0.0122964349239363,0.0894879498709738,0.8982156152040899,late,late,late,late,late,late
C6,272,late,0.7240074,0.008067227,0.005559649,0.98637307,0.0455383246930295,0.5244408677347688,0.4300208075712016,1.1936445931731917e-05,0.4107577191720601,0.5892303443810294,0.0246318693266024,0.1408241767872529,0.8345439538851447,0.0132502721164373,0.1124033892760315,0.874346338606531,0.0166647512794868,0.1209296255293979,0.8624056231901152,1.0085337977652429e-05,0.0016310770066628,0.998358837654188,0.01250108479411,0.091104988398718,0.8963939268061718,late,late,late,late,late,late
C6,273,late,0.72571313,0.007921488,0.005453629,0.98662484,0.0453029412013737,0.523593924394877,0.4311031344027493,1.1177037820235084e-05,0.4041541339250029,0.595834689036201,0.0243767647766754,0.1404603747439926,0.8351628604783319,0.0130538236514329,0.1106004269040719,0.8763457494434952,0.0164507059890057,0.1195584112560481,0.8639908827539463,9.944283320504185e-06,0.0016140177752651,0.9983760379402448,0.0123405155625849,0.0900723128858561,0.8975871715505589,late,late,late,late,late,late
C6,274,late,0.72425324,0.008070961,0.0055713607,0.9863577,0.0455374533143834,0.5245528687701079,0.4299096779145087,1.1823964701579303e-05,0.4098014820420469,0.5901866939922732,0.0246365360165154,0.1408690567565204,0.8344944072259641,0.0132551286473041,0.1121812099943732,0.8745636613573227,0.0166695508580675,0.1207875640230173,0.8625428851179152,1.008906144461898e-05,0.0016310112814828,0.998358899655901,0.0125046854089123,0.0909984258376376,0.89649688875245,late,late,late,late,late,late
C6,275,late,0.724621,0.008011322,0.0055854213,0.9864032,0.0452616612730779,0.525732011794056,0.4290063269318661,1.165761810642105e-05,0.4083737168508893,0.5916146255300265,0.0244865127908644,0.1411847401213442,0.8343287470867913,0.0131740113503505,0.1118451650193435,0.874980823629306,0.0165677617825047,0.1206470375499436,0.8627852006665516,1.002892824439482e-05,0.0016309534001473,0.998359017670437,0.0124283285689401,0.0908930165124984,0.8966786549175613,late,late,late,late,late,late
C6,276,late,0.7225512,0.008194165,0.0057700756,0.9860358,0.0454305576320491,0.528147247736643,0.426422194630308,1.2624638991777547e-05,0.4164540339140051,0.5835333414460219,0.0247735422379336,0.1420525686248799,0.8331738891361864,0.0134190590002524,0.1141292651952464,0.872451675803501,0.0168254039715567,0.1225062562241364,0.8606683398033066,1.0208514214612344e-05,0.0016601030554331,0.9983296884291782,0.0126216051072217,0.0922947179319646,0.8950836769598136,late,late,late,late,late,late
C6,277,late,0.7235713,0.008161321,0.0056852126,0.9861535,0.0454828046609946,0.5265361619691705,0.427981033368835,1.2138604016083313e-05,0.4124581076883538,0.5875297537066506,0.0247434771120265,0.1415281529414905,0.8337283699454828,0.0133758110953777,0.1130086406196678,0.8736155482839543,0.0167861109003723,0.1215644943162145,0.8616493947824131,1.0179377421739586e-05,0.0016494579570432,0.9983403626643622,0.0125921280196352,0.0915857352264257,0.8958221367529391,late,late,late,late,late,late
C6,278,late,0.7217406,0.00837928,0.0058478946,0.9857728,0.045803615126511,0.5277856144423564,0.4264107704301327,1.3024433968426928e-05,0.4196481678521024,0.5803388077129464,0.0251152010924335,0.1420718559070678,0.8328129429994986,0.0136675540483321,0.115037495745009,0.8712949502056587,0.0171018481615625,0.1231478037936266,0.8597503480438107,1.0391884930403587e-05,0.0016731185761969,0.9983164895376974,0.012828984092405,0.0927791324892733,0.8943918834173217,late,late,late,late,late,late
C6,279,late,0.71384376,0.009327131,0.0062854644,0.9843873,0.0473578331113195,0.5270901722049595,0.4255519946827211,1.7627669844580037e-05,0.4516022664599323,0.5483801058692268,0.0267592380147547,0.1425104620275468,0.8307302999566984,0.0149241864449721,0.1236384852573619,0.8614373282966659,0.0184747019159069,0.1293000782884174,0.8522252197946757,1.1331014659782029e-05,0.0017755031565498,0.9982131658276048,0.0138588591905957,0.097418934505455,0.8887222063029492,late,late,late,late,late,late
C6,280,late,0.72123325,0.0084556565,0.0060183005,0.98552597,0.0458555614585221,0.5305401100454439,0.4236043284950339,1.3280943321627949e-05,0.4216556818906972,0.5783310371649977,0.0252282762504545,0.1430030473902088,0.8317686763583366,0.0137677057801113,0.1157819395402898,0.8704503546785988,0.0172058769212142,0.1239482718952655,0.8588458511825202,1.0500460522576844e-05,0.0017033027612002,0.9982861967771006,0.0129070328060419,0.0933870296117533,0.8937059375812048,late,late,late,late,late,late
C6,281,late,0.71787614,0.008918118,0.0062263953,0.9848555,0.046629093239938,0.5310961117508458,0.4222747950082163,1.5107346498182764e-05,0.4350989490880444,0.5648859435644683,0.0260364035498845,0.1434326771234735,0.8305309193256419,0.0143829072718901,0.1194333868601103,0.8661837058669994,0.0178789561552884,0.1266331739391192,0.8554878699045921,1.0929578341790794e-05,0.0017366363800359,0.9982524340404412,0.0134119495110524,0.0954090395493527,0.8911790109385949,late,late,late,late,late,late
C6,282,late,0.7196655,0.008703878,0.006217926,0.9850782,0.045991922460661,0.532358841126208,0.4216492364121309,1.41052232801119e-05,0.4278991898506118,0.5720867049251218,0.0255917538639992,0.1437386061282088,0.8306696400067919,0.0140972996403028,0.1176236935039002,0.8682790068547966,0.0175456359074117,0.1254581672911928,0.8569961968003953,1.07188877333276e-05,0.0017222381389447,0.9982670429721427,0.0131619066524927,0.094524185003135,0.8923139083433722,late,late,late,late,late,late
C6,283,late,0.71418285,0.009276804,0.006830316,0.9838929,0.0466690397013665,0.5381887237044678,0.4151422365931657,1.740080439869652e-05,0.4501999570356733,0.5497826421589322,0.0265120042009811,0.1460492162434623,0.8274387795545566,0.01484909415089,0.1240520239616856,0.8610988818864244,0.0183479671659173,0.1306511816462186,0.8510008511868641,1.1281200037839093e-05,0.0018038748424958,0.9981848439562788,0.0137637956744481,0.0984393549452925,0.8877968493792594,late,late,late,late,late,late
C6,284,late,0.7173168,0.008839613,0.006405587,0.9847548,0.0459528455359507,0.5359169637254368,0.4181301907376124,1.5434643615477115e-05,0.4373652860839765,0.5626192792714177,0.0257601136599453,0.1448916309124392,0.8293482554266154,0.0142757611935653,0.1202537120527927,0.8654705267526418,0.0177210669334793,0.1276450877106866,0.8546338453548339,1.08694687150112e-05,0.0017667313332604,0.9982223991968422,0.0132935175672888,0.0961754986163344,0.8905309838153767,late,late,late,late,late,late
C6,285,late,0.71529436,0.009141761,0.006691228,0.98416704,0.0464353430613829,0.537845760895134,0.4157188960424831,1.6676972990061494e-05,0.4456217717955011,0.5543615512305149,0.026277341232855,0.145771088137326,0.8279515706288187,0.0146726747864193,0.1227150910127429,0.8626122341998376,0.01815407472035,0.1296318901501179,0.852214035128532,1.1154043359113416e-05,0.0017938127105337,0.9981950332449214,0.0136183445511029,0.0976723707902264,0.8887092846576706,late,late,late,late,late,late
C6,286,late,0.71626395,0.009026809,0.006557171,0.98441607,0.0460581115790459,0.5365089481543444,0.4174329402656097,1.606964748109114e-05,0.4416515017130189,0.558332428638508,0.0260328545037874,0.145250575528979,0.8287165699662336,0.0145223438172248,0.1215362134990365,0.8639414426827385,0.0179754970231936,0.1286505221080193,0.853373980867787,1.1038021072914518e-05,0.0017817822003651,0.9982071797773776,0.013484382272664,0.0969333371311102,0.8895822805952257,late,late,late,late,late,late
C6,287,late,0.71266985,0.009460002,0.0069858,0.98355424,0.0465674949626155,0.5407673815344756,0.4126651235019087,1.843558622027066e-05,0.4564770347715404,0.5435045296412411,0.0267254026256252,0.1469077045486667,0.826366892824708,0.0150881370445478,0.125835116523423,0.859076746431029,0.0185793167188711,0.1321568929309961,0.8492637903491327,1.1459634826178572e-05,0.0018372899847388,0.9981512503792452,0.0139373524478605,0.0995769921944365,0.886485655356703,late,late,late,late,late,late
C6,288,late,0.7173682,0.0089873895,0.0063966447,0.984616,0.046285837543815,0.5347997282827534,0.4189144341724317,1.5404291633293632e-05,0.4371567922481605,0.5628278034592161,0.026039974119957,0.1445981586392809,0.8293618672397619,0.0144723660547033,0.1201874251535389,0.8653402087907577,0.0179426484742794,0.1275106451992615,0.8545467063254589,1.1013568416718782e-05,0.0017698646661208,0.9982191217642798,0.0134597397478143,0.0960754500659807,0.890464810185205,late,late,late,late,late,late
C6,289,late,0.71797204,0.008851104,0.0062943706,0.9848546,0.046240677852554,0.5339268728820019,0.4198324492644441,1.5051913409155538e-05,0.4347111103072582,0.5652738377783435,0.0258490864468473,0.1442371595776375,0.8299137539745151,0.0142926804679186,0.1194332200196919,0.8662740995113895,0.0177596022615972,0.1268744018870755,0.8553659958503272,1.0875120877392089e-05,0.0017497139301919,0.9982394109477494,0.0133224204764178,0.0955932298978589,0.8910843496247232,late,late,late,late,late,late
C6,290,late,0.72005737,0.008613287,0.0060339556,0.9853527,0.046007827609848,0.5305652101416827,0.4234269622474692,1.3894622663608866e-05,0.4263329918262347,0.5736531135501163,0.0254774296970057,0.143029984590983,0.8314925857110113,0.0139789470177843,0.1169719312983682,0.8690491216828474,0.0174284918215507,0.1247893472861526,0.8577821608912966,1.0637953446521336e-05,0.001713340563693,0.9982760214816824,0.0130740283545252,0.0940203456055419,0.8929056260389328,late,late,late,late,late,late
C6,291,late,0.72091377,0.008467221,0.0059254398,0.9856074,0.0457620429348259,0.5299889088045471,0.424249048259627,1.3444999635545258e-05,0.4229230984761153,0.5770634565232651,0.0252218270854429,0.142732685144764,0.8320454877687932,0.0137846772821035,0.1159662318148296,0.8702490909020668,0.0172158222231053,0.1239961678138099,0.8587880099620848,1.0487828033516392e-05,0.0016954103946907,0.998294101776099,0.0129144886243379,0.0934209784590342,0.8936645329156279,late,late,late,late,late,late
C6,292,late,0.7223503,0.008359329,0.0057490747,0.9858915,0.0457734018563766,0.5270909816021417,0.4271356165404817,1.2722599420136092e-05,0.4172442192346451,0.5827430581649531,0.0250822972757974,0.1417567092400622,0.8331609934831403,0.0136421271952045,0.1142950180088158,0.8720628547949796,0.0170741782193824,0.1225335253781897,0.8603922964014279,1.037778396918391e-05,0.0016698619284737,0.9983197602863826,0.0128082281105296,0.0923176095157647,0.8948741623727057,late,late,late,late,late,late
C6,293,late,0.72351897,0.008180314,0.0056202984,0.9861994,0.0454776336190522,0.5258374053266669,0.4286849610532806,1.2163086360269354e-05,0.4126624698271609,0.5873253670854993,0.024768838623819,0.1412597571996605,0.8339714041755205,0.0134024707154248,0.1129660226396892,0.873631506643886,0.016812381087943,0.1214541430076805,0.8617334759033763,1.019841506238247e-05,0.001649130692511,0.998340670891254,0.0126118354197234,0.0915028899288921,0.8958852746503844,late,late,late,late,late,late
C6,294,late,0.7246454,0.008093403,0.005507803,0.9863987,0.0454355161628815,0.5239291033263486,0.4306353805097699,1.1646672744058112e-05,0.4082791946823534,0.5917091586439248,0.0246423955142833,0.1406209987154185,0.8347366057692982,0.01328642762353,0.1117085202350254,0.8750050521404444,0.016693217990756,0.1203822637791433,0.8629245182291007,1.0107031810502578e-05,0.0016295566608225,0.998360336306196,0.0125224402510201,0.090694086999567,0.8967834727484127,late,late,late,late,late,late
C6,295,late,0.7262426,0.007949583,0.0053771255,0.98667324,0.0452992682464131,0.5217774542763651,0.4329232774762218,1.0951104125688885e-05,0.4021195367990143,0.597869512095885,0.0244151651127732,0.1398948808357691,0.8356899540504575,0.0130930866075033,0.1099804035280952,0.8769265098634014,0.0164897101590843,0.1189547467203973,0.8645555431195182,9.961690812487909e-06,0.0016046326944285,0.99838540561359,0.0123697730420168,0.0896172182139089,0.8980130087430742,late,late,late,late,late,late
C6,296,late,0.72641045,0.007960792,0.005308675,0.9867306,0.0454483211713194,0.5192149704163154,0.4353367084113654,1.0880421292698284e-05,0.4014760627759156,0.598513056801817,0.024468679173217,0.1391545244182971,0.8363767964074857,0.0131093192501995,0.1097197981935492,0.8771708825552511,0.0165171272271047,0.1185502160609735,0.8649326567109216,9.968957699044778e-06,0.0015951918947006,0.998394839146432,0.0123903376597538,0.0893114600194091,0.898298202319837,late,late,late,late,late,late
C6,297,late,0.7266068,0.0079293875,0.005259789,0.98681074,0.0454515850340433,0.5181167404418595,0.4364316745230971,1.0798308700804564e-05,0.4007242892046616,0.5992649124856633,0.024427529538471,0.1388089610924574,0.8367635093680714,0.0130673336506443,0.1094608503331211,0.8774718160152344,0.0164753924169923,0.118265283560922,0.8652593240210855,9.93929495735517e-06,0.0015895195206301,0.9984005411832446,0.0123590291364841,0.0890963425508528,0.8985446283116632,late,late,late,late,late,late
C6,298,late,0.72630125,0.007959984,0.005234019,0.98680604,0.0456225565518251,0.5168563515528274,0.4375210918943475,1.0926354206595576e-05,0.4018946035691527,0.5980944700756657,0.0245122562650083,0.1384559627191224,0.8370317810148693,0.0131093482908207,0.1097155246525599,0.8771751270556194,0.016530220683077,0.1183376560725286,0.8651321232433943,9.972747544662126e-06,0.0015899754385401,0.998400051812747,0.0124001586991944,0.0891507359140352,0.8984491053857704,late,late,late,late,late,late
C6,299,late,0.72520447,0.008068016,0.0052347276,0.98669726,0.0458937637993378,0.5155359902966229,0.4385702459030393,1.1398401019664116e-05,0.4061156055555387,0.5938729960424649,0.024726666500604,0.138125879786199,0.8371474537121968,0.0132560761979493,0.1107707860976366,0.8759731377034139,0.0166972532887457,0.1189773142042053,0.8643254325060489,1.0083475695482325e-05,0.0016001062915129,0.9983898102316224,0.0125254608354837,0.089633012226036,0.8978415269374802,late,late,late,late,late,late
C6,300,late,0.72427064,0.008181422,0.0052865767,0.98653203,0.0461259499205286,0.5155825812268557,0.4382914688516157,1.1816039994593256e-05,0.4097338340598359,0.5902543498991913,0.0249374588949883,0.1382121503379884,0.8368503907660232,0.0134089253389691,0.1117499633490941,0.8748411113109368,0.0168674854057749,0.1196886194457623,0.8634438951474627,1.0199603314139712e-05,0.0016126531052506,0.9983771472902648,0.0126531639551602,0.0901696278606382,0.8971772081832015,late,late,late,late,late,late
C6,301,late,0.7245731,0.008129176,0.0052876323,0.9865832,0.04605991123746,0.5170001838425634,0.4369399049189767,1.167916359755986e-05,0.4085595700479521,0.5914287507874726,0.0248502526426505,0.1385685791290759,0.8365811682272736,0.0133381944848147,0.1114584253522149,0.8752033801619703,0.0167918119321654,0.1195914714852731,0.8636167165815614,1.015518901264992e-05,0.0016127012510256,0.9983771435587916,0.0125963977463777,0.0900967789267151,0.8973068233259072,late,late,late,late,late,late
