Setting,Task,Train_conditions,Test_condition,condition,run_id,true_stage,pred_stage,p_E,p_M,p_L,q_hat
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,199,middle,middle,0.03668685169795841,0.9465709723033945,0.016742175997647137,0.4344080984592438
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,200,middle,middle,0.036881553858414996,0.9467054466630952,0.01641299947748979,0.433302104473114
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,201,middle,middle,0.03593317972378424,0.9475073939088977,0.016559426366318082,0.4354371428489685
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,202,middle,middle,0.03623923510015888,0.9475454052429534,0.016215359655887766,0.4342103898525238
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,203,middle,middle,0.03566253762775213,0.9476721803127245,0.0166652820585233,0.4360518753528595
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,204,middle,middle,0.03689354102916887,0.946985530435862,0.01612092853396918,0.43335819244384766
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,205,middle,middle,0.03545111377757444,0.947397215799231,0.017151670422194717,0.4374525845050812
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,206,middle,middle,0.03592260678911701,0.9467350698757607,0.017342323334122334,0.43655601143836975
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,207,middle,middle,0.035134012960597684,0.9465630765602824,0.018302910478120018,0.44031164050102234
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,208,middle,middle,0.03609806283684895,0.945649931023626,0.018252006138524984,0.43776920437812805
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,209,middle,middle,0.034836406384345514,0.9453426383496736,0.019820955264980983,0.44368085265159607
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,210,middle,middle,0.035345934895726766,0.945050778820797,0.019603286282476276,0.4426225423812866
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,211,middle,middle,0.034649109915402536,0.9437779315401263,0.021572958543471146,0.44769930839538574
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,212,middle,middle,0.034657556388799034,0.9430681021660877,0.02227434144411334,0.4489763677120209
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,213,middle,middle,0.034039793675670664,0.9408102778685504,0.025149928454778852,0.4557000696659088
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,214,middle,middle,0.03387050871477695,0.9378627030533845,0.028266788230838533,0.4617541432380676
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,215,middle,middle,0.034968239062181945,0.9409670511901488,0.02406470974666937,0.45403996109962463
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,216,middle,middle,0.03435998464316061,0.9302997064257617,0.03534030893007781,0.4720449149608612
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,217,middle,middle,0.034706121594836686,0.9338203750649666,0.03147350333919663,0.4653277099132538
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,218,middle,middle,0.03402043669575024,0.9273483578229706,0.038631205480279075,0.4783196449279785
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,219,middle,middle,0.03518666581111825,0.9298296953015223,0.03498363888635957,0.4703281819820404
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,220,middle,middle,0.035337660400161945,0.90639182038599,0.058270519212848045,0.5008566379547119
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,221,middle,middle,0.035868318412366935,0.9048585391654584,0.059273142421174645,0.5018618702888489
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,222,middle,middle,0.03688732841298487,0.8768573816500466,0.08625528993596863,0.524405300617218
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,223,middle,middle,0.03681113330399968,0.8841690117836005,0.07901985491139978,0.5204060673713684
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,224,middle,middle,0.03820923184424677,0.8449674008371348,0.11682336731761846,0.5443709492683411
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,225,late,middle,0.03996295040736918,0.7303174722761667,0.2297195773154641,0.5926315188407898
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,226,late,middle,0.038892675407579805,0.6591027431880354,0.30200458140338493,0.6147481203079224
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,227,late,late,0.03058195110643644,0.46332866719728366,0.5060893816952798,0.6736319661140442
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,228,late,late,0.028331291961093474,0.3912169088357691,0.5804517992021375,0.6839783191680908
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,229,late,late,0.02192639922867834,0.24291449102304896,0.7351591097472727,0.7077704071998596
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,230,late,late,0.018974476757968737,0.15820913576380186,0.8228163874772294,0.7206258177757263
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,231,late,late,0.016786656846027533,0.12111292257560302,0.8621004205773695,0.7339725494384766
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,232,late,late,0.015869267140585903,0.10862802723462436,0.8755027056237897,0.7418386936187744
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,233,late,late,0.015123012098416445,0.10160771903029732,0.8832692688702863,0.7480454444885254
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,234,late,late,0.014872597936323242,0.09854773166228681,0.88657967040039,0.7509718537330627
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,235,late,late,0.014586680040482213,0.09578844258510229,0.8896248773734154,0.7540990710258484
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,236,late,late,0.015086674466131553,0.09754294483183178,0.8873703807010367,0.7517647743225098
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,237,late,late,0.014591252028176602,0.09480265953933353,0.8906060884314899,0.7547900080680847
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,238,late,late,0.014722647011849416,0.09456466104423498,0.8907126919429156,0.7546373605728149
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,239,late,late,0.014526033940619264,0.09324182786066498,0.8922321381977157,0.7563160061836243
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,240,late,late,0.014931363357597429,0.09488553127707881,0.8901831053643238,0.7545214295387268
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,241,late,late,0.014571633757245309,0.09289324764989017,0.8925351185918646,0.756829559803009
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,242,late,late,0.014752303684740427,0.09338416020273327,0.8918635361115264,0.7558216452598572
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,243,late,late,0.014599368493168799,0.09258256775739294,0.8928180637484383,0.7568915486335754
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,244,late,late,0.014787499634779482,0.09361947549502306,0.8915930248691976,0.7554939985275269
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,245,late,late,0.01457291170688614,0.0922737948695029,0.893153293422611,0.7571120858192444
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,246,late,late,0.015278523363080455,0.0953158336089097,0.8894056430270099,0.7532294988632202
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,247,late,late,0.014690658277592444,0.09260409851842838,0.8927052432029792,0.7563295960426331
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,248,late,late,0.014770811037036093,0.09248921344191367,0.8927399755200502,0.7565128803253174
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,249,late,late,0.014590380329027057,0.09205337904975378,0.8933562406202191,0.7570662498474121
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,250,late,late,0.015066794581310435,0.09368821874593224,0.8912449866717574,0.7550681829452515
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,251,late,late,0.014609053641274097,0.09192864808485272,0.8934622982728732,0.7571273446083069
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,252,late,late,0.01479778979441816,0.09245234016483878,0.8927498700397432,0.7560608983039856
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,253,late,late,0.014596139306867772,0.09165120700377685,0.8937526536883554,0.7573685646057129
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,254,late,late,0.014842342128701261,0.09258485617980691,0.8925728016904919,0.7562366724014282
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,255,late,late,0.014563395808918965,0.0915617790031749,0.8938748251869062,0.7574303150177002
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,256,late,late,0.01461086710057191,0.09169406760719717,0.893695065291231,0.7573412656784058
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,257,late,late,0.014446353105401532,0.09122125859553658,0.8943323882980619,0.7578469514846802
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,258,late,late,0.014415858583505992,0.09076486055127815,0.8948192808642159,0.7582836747169495
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,259,late,late,0.014436488182854814,0.09090582568236849,0.8946576861337767,0.7578893899917603
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,260,late,late,0.014416559020022826,0.09078508055440779,0.8947983604245694,0.7580589056015015
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,261,late,late,0.014358699580787343,0.09054790867387444,0.8950933917443382,0.7583611011505127
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,262,late,late,0.014380400346075645,0.09058720571144294,0.8950323939414815,0.7582225203514099
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,263,late,late,0.014335521097940791,0.09045191692925668,0.8952125619718025,0.7583613395690918
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,264,late,late,0.014375213060148138,0.09050433559572763,0.8951204513431243,0.7583352327346802
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,265,late,late,0.01432872135720527,0.0902378745398887,0.8954334041019061,0.7588072419166565
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,266,late,late,0.014379135069973226,0.09027355195361503,0.8953473129754118,0.7588860988616943
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,267,late,late,0.014369747727094007,0.09013501191427566,0.8954952403576303,0.7592489719390869
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,268,late,late,0.014663937459365306,0.09095380490267185,0.8943822576369628,0.7579828500747681
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,269,late,late,0.014490501731567275,0.09058793013605401,0.8949215681313788,0.7585724592208862
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,270,late,late,0.014652401839989098,0.09108694267799568,0.8942606554810153,0.7578366994857788
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,271,late,late,0.01461056628522147,0.09096236255277725,0.8944270711610013,0.7583081722259521
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,272,late,late,0.014924187014941644,0.09177764670473598,0.8932981662793223,0.7572289705276489
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,273,late,late,0.014704369976529567,0.0912449021317272,0.8940507278907432,0.7579430937767029
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,274,late,late,0.014975076093144826,0.0920191660720285,0.8930057578338266,0.7567408084869385
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,275,late,late,0.014861105054648266,0.09161687071719814,0.8935220242271537,0.7578331232070923
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,276,late,late,0.0151501940498677,0.09248389045306393,0.8923659154960685,0.7568746209144592
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,277,late,late,0.015029258890252951,0.09207993561209778,0.8928908054966492,0.7574960589408875
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,278,late,late,0.015343548038077656,0.09307028474231041,0.891586167218612,0.756259560585022
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,279,late,late,0.016137613621537733,0.0960439282062143,0.887818458171248,0.75217205286026
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,280,late,late,0.015376668489469291,0.09399452169863275,0.890628809810898,0.7551530003547668
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,281,late,late,0.016007666312287963,0.0957295967510398,0.8882627369356723,0.7524737119674683
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,282,late,late,0.01583774283127685,0.09552942362531011,0.888632833542413,0.7531208395957947
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,283,late,late,0.01687208040419804,0.09885117460961572,0.8842767449851863,0.7488706111907959
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,284,late,late,0.016062693550538132,0.096953278037098,0.8869840284113639,0.7513564825057983
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,285,late,late,0.016822901915321417,0.09937633304782786,0.8838007650358507,0.7478674054145813
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,286,late,late,0.016434090953307803,0.09794560926213851,0.8856202997835537,0.7504391074180603
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,287,late,late,0.01727587229807422,0.1008379530756751,0.8818861746252507,0.7468023300170898
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,288,late,late,0.01639564314147193,0.09673992583618488,0.8868644310213433,0.7515563368797302
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,289,late,late,0.01621688300513872,0.09560717057449088,0.8881759464193705,0.7530262470245361
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,290,late,late,0.015853772977714238,0.09427807456382549,0.8898681524574602,0.7541948556900024
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,291,late,late,0.015675507408976653,0.09364990340470003,0.8906745891853234,0.754832923412323
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,292,late,late,0.0155612512395402,0.09330071463106468,0.8911380341283952,0.7547830939292908
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,293,late,late,0.015304875938473565,0.09251348764397205,0.8921816364165543,0.755702018737793
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,294,late,late,0.015157711490514428,0.09206889684039593,0.8927733916680897,0.7559235692024231
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,295,late,late,0.014958920557791675,0.09154762900902948,0.893493450432179,0.7563254237174988
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,296,late,late,0.014880557244005783,0.09119104287517078,0.8939283998798235,0.7567581534385681
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,297,late,late,0.014791074172362008,0.09085813186015654,0.8943507939664814,0.7572680711746216
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,298,late,late,0.014762022428878351,0.09067496607933283,0.8945630114907888,0.7575478553771973
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,299,late,late,0.014799861798697293,0.09067153838828733,0.8945285998120154,0.7575675845146179
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,300,late,late,0.014941376468662754,0.09102981139466329,0.894028812135674,0.7571287751197815
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,301,late,late,0.014952480307545707,0.09109031435494531,0.893957205336509,0.7570332884788513
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,302,late,late,0.015092765471369582,0.09148824584891117,0.8934189886787192,0.7562569975852966
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,303,late,late,0.015174392583568352,0.09170242776138754,0.8931231796540441,0.7559247612953186
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,304,late,late,0.015387502516418237,0.09228505258802554,0.8923274448945563,0.7549100518226624
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,305,late,late,0.015329921652788661,0.09217119420029153,0.8924988841459198,0.7549688220024109
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,306,late,late,0.015482281643467344,0.09262787415516932,0.8918898442003633,0.7541689276695251
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,307,late,late,0.015485528190017382,0.09264512365267683,0.8918693481563058,0.7541462182998657
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,308,late,late,0.015570378071468046,0.0928780076843143,0.8915516142432177,0.7537771463394165
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,309,late,late,0.015468967019175167,0.09257402559723643,0.8919570073825884,0.7541372776031494
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,310,late,late,0.015525309561069112,0.09272090300115221,0.8917537874367787,0.753847062587738
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,311,late,late,0.015755207800319828,0.093277496112515,0.8909672960861652,0.7530068159103394
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,312,late,late,0.015572209762197014,0.09277417164784317,0.8916536185889599,0.7536610960960388
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,313,late,late,0.01581401300425633,0.09341788909487919,0.8907680978998644,0.7525419592857361
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,314,late,late,0.015799963554624485,0.0933216449183975,0.890878391525978,0.752714216709137
Dual-source,D1_C1C4_to_C6,C1+C4,C6,C6,315,late,late,0.016228750996917257,0.0944292776924879,0.8893419713095949,0.7509037852287292
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,12,early,early,0.9199356357743275,0.07435442554064009,0.005709938684032408,0.23473651707172394
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,13,early,early,0.9209481591202056,0.07333711266129338,0.00571472821750109,0.23481321334838867
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,14,early,early,0.9210609772442491,0.07322507640346634,0.005713946351284724,0.23492510616779327
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,15,early,early,0.9213097064204435,0.0729622795992289,0.005728013979327554,0.23445120453834534
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,16,early,early,0.9214650021960062,0.07281226155534537,0.005722736247648311,0.23412074148654938
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,17,early,early,0.9215035507224982,0.07276706237851052,0.005729386897991197,0.23401384055614471
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,18,early,early,0.92151072265101,0.07275509688618885,0.005734180461801287,0.23396919667720795
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,19,early,early,0.9214144898464546,0.07284690592881506,0.005738604223730336,0.23418113589286804
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,20,early,early,0.9214463681995934,0.07281168306824966,0.005741948731157061,0.23410950601100922
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,21,early,early,0.921594087350038,0.07266058335894598,0.0057453292900159795,0.2336978018283844
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,22,early,early,0.9215938304037286,0.07265479151562643,0.005751378079645019,0.23367023468017578
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,23,early,early,0.9215868539200075,0.07265962754907918,0.005753518529913283,0.23355187475681305
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,24,early,early,0.9215364167383934,0.07271011479923227,0.005753468461374287,0.23354391753673553
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,25,early,early,0.9214911113503403,0.07274520516467493,0.005763683483984755,0.23347049951553345
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,26,early,early,0.9214147717629929,0.07280947665306732,0.005775751582939796,0.23352846503257751
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,27,early,early,0.9212597305868834,0.07294436793057851,0.005795901481538106,0.23368731141090393
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,28,early,early,0.9210376675167304,0.07314610492228166,0.005816227559987943,0.23398125171661377
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,29,early,early,0.9206437039857013,0.07350493260217461,0.005851363411124173,0.23461294174194336
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,30,early,early,0.9203485015825889,0.07377760304677652,0.005873895369634634,0.23521475493907928
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,31,early,early,0.9200710729169176,0.07403728144596514,0.005891645636117306,0.23576074838638306
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,32,early,early,0.9199780994107172,0.07412905999910518,0.00589284058917763,0.23601102828979492
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,33,early,early,0.9203022495717224,0.07381683317447996,0.005880917252797644,0.23523752391338348
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,34,early,early,0.9204775320687987,0.07364875797073958,0.00587370995946168,0.23493294417858124
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,35,early,early,0.9206078100304893,0.0735245842267639,0.005867605741746908,0.23474103212356567
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,36,early,early,0.9207758165134736,0.07336960477622867,0.005854578709297821,0.2344941794872284
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,37,early,early,0.9208924451646484,0.07326376573448305,0.005843789099868525,0.23432546854019165
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,38,early,early,0.9209876307661164,0.07317681634861728,0.005835552884266318,0.2342063933610916
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,39,early,early,0.9211137625161049,0.07305909621139008,0.00582714127150511,0.2339949905872345
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,40,early,early,0.9212452970570578,0.07293356895407989,0.0058211339878622105,0.23375201225280762
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,41,early,early,0.92139974789141,0.07278575394288053,0.005814498164709467,0.23347070813179016
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,42,early,early,0.9215579050826725,0.07263024925237278,0.005811845663954743,0.23317503929138184
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,43,early,early,0.9216224975166405,0.072572997645934,0.005804504836425572,0.23312106728553772
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,44,early,early,0.9217131894268158,0.07248820824233532,0.005798602329848894,0.23298323154449463
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,45,early,early,0.9217647036180961,0.07243201930667,0.0058032770742338455,0.23282967507839203
Dual-source,D2_C1C6_to_C4,C1+C6,C4,C4,46,early,early,0.9217572225542096,0.07243830013240053,0.005804477312389911,0.23280462622642517
