source_path,destination_path,type,size_bytes,sha256,reason,status
baselines\dp2net\data\windows\C1_001_41.npy,,npy,18560,b580431a4eb367fa136005d54d3068b0cace12cacedf3d524070db53cd14e2c1,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_001_42.npy,,npy,18560,071536bc525717882819db515fe14e63940a95e026deee0545b9fe001abc6fd4,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_001_5.npy,,npy,18560,2649347872e31e53a2eeb3267a58e7cf9ea24f9dabaf08db9aeb7512982171c4,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_001_6.npy,,npy,18560,7d48c3260c1606f701b1a3e43556d1f16f52270002b9d5e24231e5c63268a3d0,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_001_7.npy,,npy,18560,d04d230b9f727182ae45c4f5851ea04fe3e461bbfd54191edeb7816919dce757,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_001_8.npy,,npy,18560,650089a10be86d7b36f99663bd16a3aafb382875b44935d26e3fda54b5fceb1e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_001_9.npy,,npy,18560,42f9b7773844755ef51f568b1fa80e24063b552d41354bece9eddff0d9196a8e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_0.npy,,npy,18560,e2860fcffc18ff07c755798d16ca264d6237b7ee2281d0f72a6d182fed21e88b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_1.npy,,npy,18560,051a6104b0c4fb2283d5d77383b316bdd974a203c90fc363498ba7c06fc5a8e2,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_10.npy,,npy,18560,0e0f189a3d10e8566ef079f8693d42e349d98d1e5a8a1d53abaf475922c6ab37,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_11.npy,,npy,18560,366cf13bd1d38e100945c74c43b67db54fc5da42dc700d4e62a0c92f25d5f90a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_12.npy,,npy,18560,f2311f37d260ce5fd81a4cfb40b2096e297365f0da8f42f59217ae5c20205b2a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_13.npy,,npy,18560,df6349bf8b8c62f59f9d0cfc49ac2d84db8d65e420dec1f757935ba97f697a76,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_14.npy,,npy,18560,a293cfce257dffacfef5abd17691746776f2b5353dd33b0ce44c381a0d7439d7,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_15.npy,,npy,18560,5ccf30c3e8908d80aed0ee5b42a49eb246231797312e8df1e4e089b61ec81bf6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_16.npy,,npy,18560,94018ca58261b123a12fd520c04e8023218ec805cb128f8a010ca84db07b2a02,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_17.npy,,npy,18560,02cdcd86a1427a4e2cd211dac761a432dc87d8a43fc8980ed405d5fd941f4528,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_18.npy,,npy,18560,54d6ba2c566041364d6a30e0e01a478cf6f6e04904a87c90d485638cb445a111,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_19.npy,,npy,18560,c594e9018a29d5bb8ebe3a3a9333b876bf490929735ccce8089bfc9b4633cd22,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_2.npy,,npy,18560,54d22b6af8326227071d11309f37cc9fe9b6f5099138e92b555fb3fd14f507c6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_20.npy,,npy,18560,c10e7dde98e354fa5b723eba9c2462572c2fd36cc630771f856d781517bb3115,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_21.npy,,npy,18560,706b337a48311c52dbb96b544bd1c6a3731456e1ea7d3cdc94986ac0c5b1f54c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_22.npy,,npy,18560,b9cf5f0fe71ce3ffa17277062c6c2b1f17c2d439b5738b707f23c08dfc8aae40,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_23.npy,,npy,18560,4535c4fd0160c72599f13c19c3128800703666f7717c6b8f53cb93adbcd5b2e4,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_24.npy,,npy,18560,1d4ebe29322f27c6743cbde23aafe224f3a5f3107bc9d9458b173e161d599d19,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_25.npy,,npy,18560,278849bf30c1a5740c060c77445312a60cc8f3427abb516648501e383ac37a29,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_26.npy,,npy,18560,ce12d0512c86a596dae3d3cb5452dc09216e8b08cdb981579168d39108574f08,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_27.npy,,npy,18560,2ccb6d93d4b2ef0613399e132ce23159b33994a6d84ab3b9a0ce2c8ce29f7a8e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_28.npy,,npy,18560,796fdca19667bdcf0ca01baae1b76255fcc6145c70aab9609c8459e22700c1dd,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_29.npy,,npy,18560,d5f5332c37d39c5581a7fa5855d8bcae085c007442c87417adf0a8bbab7394f3,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_3.npy,,npy,18560,8445df3953cf6ed526ce593536bcc79e945ea31742689beb51d4eb8a21de59e6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_30.npy,,npy,18560,bf9b8df6d0c61b5c56b3643b2b4e03894b8b95233ed03188e0cbfbca7e9dd7e6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_31.npy,,npy,18560,36c3b48f84684e7ec6eaabb862fd1755be34655cf023ad81c1d7e7c9e8a86253,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_32.npy,,npy,18560,1825826bda73665aaed3dc1d3ac0139530aaa30ba1a294686c805384405c3492,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_33.npy,,npy,18560,61b5a1e0c44f0c13df40a24bf006ce9419fb6fdfc61ae53e6dbde9d809143e36,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_4.npy,,npy,18560,c1640d3011b0da9e2063b1a7ee3caac992a838484162ef2ac87e1d756620eb72,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_5.npy,,npy,18560,39c348299f69f972909daaf45c37873bdbc886294ad49e47b2f32f525751f141,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_6.npy,,npy,18560,12f00f3fe101a2e4d99ce5454f8935d420eecc98361598b1a975c1fd3afc210d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_7.npy,,npy,18560,266d7c4651b45cda7119e6faaf28d9f2a11948c4018164fc843caa9ae85e82f5,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_8.npy,,npy,18560,7e7142f387b65e9253b5263dec51b0532ea1cc18351893e2996b4a852a6c25aa,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_002_9.npy,,npy,18560,84e554270ed6e95615fb1ecd2f07c8bf9e2f3db5cb810d22d196981ad6893200,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_0.npy,,npy,18560,83e3d1e05225fca127eb565d1835055d2e574df30a4c2fb118436d9e06db27aa,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_1.npy,,npy,18560,f3d2f9ba7724faf3229ab7ffdafbf6c65825d5414558287700a37e0b423f13dc,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_10.npy,,npy,18560,c0f4d7a7f7e168b0e24dd9f232e0fa7a3be6ff1abc382006f9530fbc5c9d5008,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_11.npy,,npy,18560,7dd618f47cad35ee8ac1450602c205fd2592e86ce52cf6f766374120dd7c8425,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_12.npy,,npy,18560,54467f3f6b7f8b29644a41a46967d4de24c449fc087ee4674274e02a2d16156f,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_13.npy,,npy,18560,d8c21ab404ed5106c6d35158bf40415aa65483a76b833c353f20cf2b8744c44b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_14.npy,,npy,18560,70594dc4da5a14104f59e89bc50aff6b2ac6803d817e2d4feef5ef4d8c548126,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_15.npy,,npy,18560,c14b647b9c9ee4987ae67e5ad57242f3c61ba1b327c5e7136aac44939709c439,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_16.npy,,npy,18560,17e88289dee61db5bfb8417e2720c1b08c235923366837bdc56f2e13219c8fe2,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_17.npy,,npy,18560,b7c0f42d6547c99cfc671dadf89708e1c174f39c6bb3f5d84e459408b4485087,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_18.npy,,npy,18560,836dda46861518ab2a31614bc80b264278291e2b630b6677bd368cd0cecf705d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_19.npy,,npy,18560,f402c22d20e9cce1900e59dd5d9d6a9e0b71d6a3dd256c1634073e706d5d4982,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_2.npy,,npy,18560,a5531cf549a1240ad08688dfff148ce2edef7e6e5bd68bd5bddb5ed426289eb3,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_20.npy,,npy,18560,256e5f5ff5d12363144b4ca66147336553e6d9f26796de543a8f71beb8a2cfa5,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_21.npy,,npy,18560,abfd095aa28ce6246b241f67eb6a671e7061b586849038cd999023491e363e9e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_22.npy,,npy,18560,6a73f9c006b6f3ce127da955c066e873a611de1372027b836490955362dfc41d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_23.npy,,npy,18560,8ef35f3324e9218eb2a864ae1ffe1f876b2905c18aca7267c5cac2b3379d3dd3,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_24.npy,,npy,18560,c0b61e9b4140bcb8dc47eba927ec2c959beff900c172ba13bfc21434cb6c80fe,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_25.npy,,npy,18560,acdc577fa63b4539943b99835c050e11c7fe9ec4858cc7520ede6d1cf8e4eb58,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_26.npy,,npy,18560,a513f79222c37bf61cddb1fb1a757ff6ee421d687e2aea1c83ebe99613eb2379,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_27.npy,,npy,18560,25b5b12d2a52d98ae7da1c6dbc24e795426988b04382668634bade0ae7808607,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_28.npy,,npy,18560,d66d48b662412e76c1a07a1294ca2cc46f206e988061cca090763d80e89e314e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_29.npy,,npy,18560,e745168bea30ceeca376c5f779769324e8b6533a1827f7402b40269b9a747e9d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_3.npy,,npy,18560,669fc01622a50a45c29cb7375983fa288c834287e8305c85f3237c060834dd00,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_30.npy,,npy,18560,0617f0b5f48cb0819ec3e7c43571f2f0dc44b37de136f3e6fd9a3a4d719952d5,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_31.npy,,npy,18560,48ab275942332b800b7f2cbe8256352f39b44676a690b3518ec695609a45dce6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_32.npy,,npy,18560,3bf4cad9a800b97304ab294df60cc55d6fb1c012cf7a1cad0bc337a6974cdb3a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_33.npy,,npy,18560,20c8d624b345526ae45126b8383ef972bc90e23eb1fa2ddcad3e1b06f0a1a479,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_34.npy,,npy,18560,d0881071ef07bc87c8917154810450b147453c5214dddd8a829bbba3f1ea5a67,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_35.npy,,npy,18560,b0fc5552f3c51c4be18345921a5e2a5a603df4cc92e737f5c09eca271c5e7ac5,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_36.npy,,npy,18560,e74ccb4cc5270815e9ed66170c31c12e07029b7376cc524b782eb637e8cbd452,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_37.npy,,npy,18560,409f5a3b99bdcf66c63c3e582dcef0039d693ff145c1ad96dffd95a9fc954d57,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_38.npy,,npy,18560,957015900bc81c0dee654d28f58ae11c66b4e4890f311c2760499bcea4b0d4be,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_39.npy,,npy,18560,e8a52211282ca1f397764c6aba8bc0eee570b4af6b826f710ac7b435286a0847,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_4.npy,,npy,18560,65b8dc149aa08da9ca92cb6aa73b1b357a0b6d91ccfcae3bd17d5a463a85c107,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_40.npy,,npy,18560,8463c5a3998d319ffdbde0973af8350e26504dea87f542be23361bc8d1afe80e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_41.npy,,npy,18560,fbacc6c8dc9b7ce19fab7ab959c154d4ed7ba1e46edbbc4e92d76bd9ded6cda1,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_42.npy,,npy,18560,8394d3d29913a997331db5870348aaa82240aef626169e2ccbbae9730d3cc9b2,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_43.npy,,npy,18560,d681556c24faafc9cd4d5f9220e9b518cb32e17987e111c3c7aa21d89b3eaf84,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_5.npy,,npy,18560,ab0dc4a0184c3a0a1a0ef7902cd7d19afa6c1b8dfe216b8eb576f0169b50fffb,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_6.npy,,npy,18560,2e6d439f1d4b086ef45efd2b953eb0356d238abee45deff2c2776084b4c853c7,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_7.npy,,npy,18560,19416ce8b02fade46f97179573f093369579030f9b133dd69785498e9b2dc367,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_8.npy,,npy,18560,07d29a99f8ea099a55e5220cf8229d743024ddc29d0bf8c09600ee6ccabdec64,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_003_9.npy,,npy,18560,21ac4ed1d39252c417d94ecdaf608dd742447c241a825ffaa2dee014c3785835,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C1_004_0.npy,,npy,18560,fb9f22730968c462eba3a488e3a9b5152f4e7a85ad63c9de87ffbf8dc35abefb,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
